"id","idLegislacao","nome","nomeArquivo","created_at","updated_at","descricao","remoto"
"441","459",,"DECRETO-N-7544-ESTABELECE-HORARIOS-ESPECIAIS-DE-ATENDIMENTO-AO-PUBLICO-E-FUNCIONAMENTO-DAS-SECRETARIAS-E-ORGAOS-MUNICIPAIS-E-DA-OUTRAS-PROVIDENCIAS0001.pdf","16/12/2024 13:27:15","16/12/2024 13:27:15",,"0"
"442","460",,"LEI-N-2125-DE-16-DE-DEZEMBRO-DE-2024-ALTERA-A-LEI-MUNICIPAL-N-2077-DE-22-DE-FEVEREIRO-DE-20240001.pdf","20/12/2024 09:51:05","20/12/2024 09:51:05",,"0"
"443","461",,"LEI-N-2126-DE-16-DE-DEZEMBRO-DE-2024-ALTERA-A-LEI-MUNICIPAL-N-1940-DE-25-DE-MARCO-DE-2021-E-DA-OUTRAS-PROVIDENCIAS1.pdf","20/12/2024 09:55:55","20/12/2024 09:55:55",,"0"
"444","462",,"LEI-N-2124-DE-16-DE-DEZEMBRO-DE-2024-AUTORIZA-O-PODER-EXECUTIVO-A-RECEBER-IMOVEL-EM-DACAO-EM-PAGAMENTO-E-DA-OUTRAS-PROVIDENCIAS0001.pdf","20/12/2024 09:59:43","20/12/2024 09:59:44",,"0"
"445","463",,"LEI-COMPLEMENTAR-N-004-DE-16-DE-DEZEMBRO-DE-2024-ALTERA-A-LEI-COMPLEMENTAR-N-007-DE-09-DE-NOVEMBRO-DE-2022-E-DA-OUTRAS-PROVIDENCIAS0001.pdf","20/12/2024 10:03:15","20/12/2024 10:03:15",,"0"
"446","464",,"LEI-N-2127-DE-16-DE-DEZEMBRO-DE-2024-ESTIMA-A-RECEITA-E-FIXA-A-DESPESA-DO-MUNICIPIO-DE-FRONTEIRA-PARA-O-EXERCICIO-FINANCEIRO-DE-2025.pdf","20/12/2024 16:29:56","20/12/2024 16:29:56",,"0"
"447","465",,"LEI-N-2128-DE-24-DE-DEZEMBRO-DE-2024-DISPOE-SOBRE-A-ABERTURA-DE-CREDITO-ADICIONAL-ESPECIAL-NO-ORCAMENTO-VIGENTE-PARA-A-INCLUSAO-DE-ACAO-EM-PROGRAMA-DO-PPA-LDO-e-LOA0001.pdf","24/12/2024 18:20:12","24/12/2024 18:20:12",,"0"
"448","466",,"DECRETO-N-7569-DECRETA-LUTO-OFICIAL-NO-MUNICIPIO-DE-FRONTEIRA-EM-VIRTUDE-DO-FALECIMENTO-DO-SR-RENATO-MALVEZZI1.pdf","27/12/2024 12:59:17","27/12/2024 12:59:17",,"0"
"449","467",,"DUDRHMW.pdf","9/1/2025 09:46:40","9/1/2025 09:46:40",,"0"
"450","468",,"DECRETO-No-7580-NOMEIA-SERVIDORES-PARA-FUNCAO-DE-AGENTE-DE-CONTRATACAO-E-EQUIPE-DE-APOIO0001.pdf","9/1/2025 09:51:03","9/1/2025 09:51:04",,"0"
"451","469",,"DECRETO-No-7581-NOMEIA-SERVIDORES-PARA-FUNCAO-DE-PREGOEIRO-E-EQUIPE-DE-APOIO0001.pdf","9/1/2025 09:51:55","9/1/2025 09:51:55",,"0"
"452","470",,"DECRETO-N-7494-DISPOE-SOBRE-O-CANCELAMENTO-DOS-EMPENHOS-QUE-ESPECIFICA-EM-RAZAO-DA-OCORRENCIA-DE-PRESCRICAO-E-DA-OUTRAS-PROVIDENCIAS0001.pdf","10/1/2025 13:44:08","10/1/2025 13:44:08",,"0"
"453","471",,"DECRETO-No-7495-DISPOE-SOBRE-O-CANCELAMENTO-DOS-EMPENHOS-EXTRAVIADOS-ENTRE-2017-2020-QUE-ESPECIFICA0001.pdf","10/1/2025 13:46:25","10/1/2025 13:46:25",,"0"
"454","472",,"DECRETO-N-7493-AUTORIZA-A-PERMISSAO-DE-USO-DE-BENS-MOVEIS-QUE-MENCIONA-COLONIA-DOS-PERCADORES0001.pdf","15/1/2025 09:41:48","15/1/2025 09:41:48",,"0"
"455","473",,"DECRETO-N-7539-AUTORIZA-A-PERMISSAO-DE-USO-DE-BENS-MOVEIS-QUE-MENCIONA-E-DA-OUTRAS-PROVIDENCIAS-ACAMAPAMENTO-BOM-JESUS.pdf","15/1/2025 09:45:10","15/1/2025 09:45:10",,"0"
"456","474",,"DECRETO-N-7579-APROVA-O-CALENDARIO-OFICIAL-DE-FERIADOS-E-PONTOS-FACULTATIVOS-PARA-O-EXERCICIOS-DE-20250001.pdf","15/1/2025 16:36:50","15/1/2025 16:36:50",,"0"
"457","475",,"DECRETO-N-7585-AUTORIZA-A-PERMISSAO-DE-USO-DE-BENS-MOVEIS-QUE-MENCIONA-E-DA-OUTRAS-PROVIDENCIAS-APAE.pdf","17/1/2025 16:06:18","17/1/2025 16:06:18",,"0"
"458","476",,"DECRETO-N-7586-DISPOE-SOBRE-O-CRONOGRAMA-DE-VENCIMENTO-DO-IPTU0001.pdf","28/1/2025 15:51:47","28/1/2025 15:51:47",,"0"
"459","477",,"DECRETO-No-7604-DISPOE-SOBRE-O-DESCAUCIONAMENTO-DE-LOTES-DADOS-EM-GARANTIA-DE-EXECUCAO-DE-OBRAS-DE-INFRAESTRUTURA-QUINTA-REAL0001.pdf","7/2/2025 10:00:52","7/2/2025 10:00:52",,"0"
"460","478",,"DECRETO-N-7618-DISPOE-SOBRE-A-INCLUSAO-DE-EVENTO-NO-CALENDARIO-DE-EVENTOS-OFICIAL-DO-MUNICIPIO-FEIJOADA-DAS-AMIGAS0001.pdf","7/2/2025 10:01:55","7/2/2025 10:01:55",,"0"
"461","479",,"DECRETO-N-7619-DECLARA-LUTO-OFICIAL-NO-MUNICIPIO-EM-RAZAO-DO-FALECIMENTO-DO-SENHOR-ILSON-OLIVEIRA-NEVES1.pdf","10/2/2025 09:56:22","10/2/2025 09:56:22",,"0"
"462","481",,"DECRETO-No-7605-AUTORIZA-A-PERMISSAO-DE-USO-DE-AREAS-E-LOGRADOUROS-PUBLICOS-QUE-MENCIONAM-COM-O-FECHAMENTO-PARCIAL-DAS-RUAS-DESCRITAS0001.pdf","19/2/2025 10:19:34","19/2/2025 10:19:34",,"0"
"463","482",,"DECRETO-N-7622-DESIGNA-MEMBROS-PARA-O-CONSELHO-MUNICIPAL-DE-ASSISTENCIA-SOCIAL0001.pdf","19/2/2025 10:22:06","19/2/2025 10:22:06",,"0"
"464","483",,"DECRETO-No-7628-REGULAMENTA-A-LEI-FEDERAL-No-15100-DE-13-DE-JANEIRO-DE-20250001.pdf","27/2/2025 13:32:12","27/2/2025 13:32:12",,"0"
"465","484",,"DECRETO-No-7646-INSTITUI-A-COMISSAO-INTERSETORIAL-DO-PROGRAMA-BOLSA-FAMILIA-PBF-NOMEIA-SEUS-MEMBROS-E-DA-OUTRAS-PROVIDENCIAS0001.pdf","17/3/2025 14:31:56","17/3/2025 14:31:56",,"0"
"466","485",,"DECRETO-No-7647-APROVA-O-LOTEAMENTO-PORTAL-DO-PARAISO-I0001.pdf","17/3/2025 14:34:01","17/3/2025 14:34:01",,"0"
"467","486",,"LEI-N-2129-DE-13-DE-MARCO-DE-2025-DISPOE-SOBRE-A-NOVA-DENOMINACAO-DE-RUAS-DO-CONDOMINIO-MEU-CHAO-E-DA-OUTRAS-PROVIDENCIAS0001.pdf","17/3/2025 14:38:06","17/3/2025 14:38:06",,"0"
"468","487",,"LEI-N-2130-DE-13-DE-MARCO-DE-2025-AUTORIZA-A-CONCESSAO-DE-SUBVENCAO-SOCIAL-A-COLONIA-DE-PESCADORES-DE-FRONTEIRA-E-REGIAO-CHICO-SIMPLICIO-Z-14-E-DA-OUTRAS-PROVIDENCIAS0001.pdf","17/3/2025 14:39:05","17/3/2025 14:39:05",,"0"
"469","488",,"LEI-N-2131-DE-13-DE-MARCO-DE-2025-ADEQUA-OS-VALORES-DOS-SUDSIDIOS-DOS-AGENTES-POLITICOS0001.pdf","17/3/2025 14:40:27","17/3/2025 14:40:27",,"0"
"470","489",,"LEI-N-2132-DE-13-DE-MARCO-DE-2025-DA-A-DENOMINACAO-DE-ILSON-DE-OLIVEIRA-NEVES-AO-ESF-5-SITUADO-A-RUA-59-NO-BAIRRO-ANGELO-PASSUELO-E-DA-OUTRAS-PROVIDENCIAS0001.pdf","17/3/2025 14:41:34","17/3/2025 14:41:34",,"0"
"471","490",,"LEI-N-2133-DE-13-DE-MARCO-DE-2025-INSTITUI-A-PREMIACAO-MULHER-FRONTEIRENSE-CELEBRANDO-O-DIA-INTERNACIONAL-DA-MULHER0001.pdf","17/3/2025 14:42:44","17/3/2025 14:42:44",,"0"
"472","491",,"LEI-N-2134-DE-13-DE-MARCO-DE-2025-ALTERA-A-LEI-MUNICIPAL-N-2104-DE-14-DE-AGOSTO-DE-2024-E-DA-OUTRAS-PROVIDENCIAS0001.pdf","17/3/2025 14:43:34","17/3/2025 14:43:34",,"0"
"473","492",,"LEI-N-2135-DE-18-DE-MARCO-DE-2025-COM-VETO-ART-6-A-AUTORIZA-O-PODER-EXECUTIVO-MUNICIPAL-A-INCINERAR-DOCUMENTOS0001.pdf","18/3/2025 14:43:08","18/3/2025 14:43:08",,"0"
"474","493",,"DECRETO-No-7658-INCLUI-EVENTO-NO-CALENDARIO-DE-EVENTOS-OFICIAL-FESTIVAL-CULTURAL-CRISTAO-DE-PASCOA-DE-2025.pdf","2/4/2025 10:05:07","2/4/2025 10:05:07",,"0"
"475","494",,"DECRETO-No-7669-INSTITUI-NOMEIA-E-EMPOSSA-OS-MEMBROS-DO-COMITE-TECNICO-MUNICIPAL-DE-PROMOCAO-DA-EQUIDADE-EM-SAUDE-E-DA-OUTRAS-PROVIDENCIAS.docx","8/4/2025 08:32:34","8/4/2025 08:32:34",,"0"
"476","495",,"LEI-N-2136-DE-20-DE-MARCO-DE-2025-DISPOE-SOBRE-A-ABERTURA-DE-CREDITO-ADICIONAL-ESPECIAL-NO-ORCAMENTO-VIGENTE-PARA-A-INCLUSAO-DE-ACAO-EM-PROGRAMA-DO-PPA-LDO-e-LOA-E-DA-OUTRAS-PROVIDENCIAS.pdf","15/4/2025 14:40:00","15/4/2025 14:40:00",,"0"
"477","496",,"LEI-2137-DE-09-DE-ABRIL-DE-2025-AUTORIZA-A-RECOMPOSICAO-INFLACIONARIA-AOS-SUBSIDIOS-DOS-VEREADORES-DA-LEGISLATURA-20252028-DA-CAMARA-MUNICIPAL-DE-FRONTEIRAMG-REFERENTE-AO-PERIODO-DE-2024-E.pdf","15/4/2025 14:44:23","15/4/2025 14:44:23",,"0"
"478","497",,"LEI-No-2138-DE-25-DE-ABRIL-DE-2025-DISPOE-SOBRE-A-SUPLEMENTACAO-DE-VERBAS-DO-ORCAMENTO-VIGENTE.pdf","29/4/2025 14:49:57","29/4/2025 14:49:57",,"0"
"479","498",,"DECRETO-N-7694-LUTO-MARIA-AURORA-DA-SILVA.pdf","15/5/2025 14:00:25","15/5/2025 14:00:25",,"0"
"480","499",,"DECRETO-No-7695-LUTO-MARIO-EURIPEDES-DA-SILVA-E-CELIA-MARIA-DA-SILVA-VICENTE.pdf","22/5/2025 14:10:29","22/5/2025 14:10:29",,"0"
"481","500",,"LEI-COMPLEMENTAR-N-01-DE-16-DE-MAIO-DE-2025-ALTERA-A-LEI-COMPLEMENTAR-N-007-DE-09-DE-NOVEMBRO-DE-2022-E-DISPOE-SOBRE-A-CRIACAO-E-EXTINCAO-DE-CARGOS-COMISSIONADOS.pdf","23/5/2025 16:02:09","23/5/2025 16:02:09",,"0"
"482","501",,"LEI-N-2139-DE-16-DE-MAIO-DE-2025-ALTERA-O-INCISO-III-DO-ART-1o-DA-LEI-MUNICIPAL-N-2122-DE-11-DE-DEZEMBRO-DE-2024-E-DA-OUTRAS-PROVIDENCIAS.pdf","23/5/2025 16:03:37","23/5/2025 16:03:37",,"0"
"483","502",,"DECRETO-7697-DE-28-DE-MAIO-DE-2025-DISPOE-SOBRE-NOMEACAO-DE-MEMBROS-E-SUPLENTES-PARA-COMPOSICAO-DO-CONSELHO-DE-ALIMENTACAO-ESCOLAR-CAE-E-DA-OUTRAS-PROVIDENCIAS.pdf","29/5/2025 15:50:17","29/5/2025 15:50:17",,"0"
"484","504",,"DECRETO-N-7711-CONVOCA-A-12-CONFERENCIA-MUNICIPAL-DA-ASSISTENCIA-SOCIAL-DE-FRONTEIRA-MG.pdf","4/6/2025 08:31:48","4/6/2025 08:31:48",,"0"
"485","505",,"DECRETO-N-7696-REGULAMENTA-A-LEI-MUNICIPAL-N-2079-DE-22-DE-FEVEREIRO-DE-2024-E-O-FUNDO-MUNICIPAL-DE-DIREITOS-DO-IDOSO-E-DA-OUTRAS-PROVIDENCIAS.pdf","4/6/2025 08:49:06","4/6/2025 08:49:06",,"0"
"486","56",,"LEI-No-1974-DE-14-DE-OUTUBRO-DE-2021.pdf","4/6/2025 09:52:09","4/6/2025 09:52:09",,"0"
"487","506",,"DECRETO-N-7731-DISPOE-SOBRE-NOMEACAO-DE-COMISSAO-ESPECIAL-DE-AVALIACAO-DE-VEICULOS-E-DA-OUTRAS-PROVIDENCIAS.pdf","24/6/2025 09:35:15","24/6/2025 09:35:15",,"0"
"488","507",,"DECRETO-N-7732-DISPOE-SOBRE-NOMEACAO-DE-MEMBROS-PARA-COMPOSICAO-DA-COMISSAO-ESPECIAL-DE-ANALISE-DE-PRESERVACAO-OU-DE-DESTRUICAO-DE-DOCUMENTOS-PUBLICOS-E-DA-OUTRAS-PROVIDENCIAS.pdf","24/6/2025 09:48:55","24/6/2025 09:48:55",,"0"
"489","508",,"LEI-N-2145-DE-18-DE-JUNHO-DE-2025-CONCEDE-RECOMPOSICAO-INFLACIONARIA-ANUAL-AOS-SERVIDORES-DA-CAMARA-MUNICIPAL-DE-FRONTEIRA-MINAS-GERAIS.pdf","24/6/2025 09:53:53","24/6/2025 09:53:53",,"0"
"490","509",,"LEI-N-2146-DE-24-DE-JUNHO-DE-2025-AUTORIZA-O-PODER-EXECUTIVO-MUNICIPAL-A-PROMOVER-E-REGULARIZAR-O-PROCESSO-DE-TRANSFERENCIA-DE-IMOVEIS-NA-FORMA-QUE-MENCIONA-E-DA-OUTRAS-PROVIDENCIAS0001.pdf","26/6/2025 15:11:54","26/6/2025 15:11:54",,"0"
"491","510",,"DECRETO-N-7739-CONVOCA-A-12-CONFERENCIA-MUNICIPAL-DA-ASSISTENCIA-SOCIAL-DE-FRONTEIRA-MG.pdf","26/6/2025 15:14:09","26/6/2025 15:14:09",,"0"
"492","511",,"LEI-N2147-DE-27-DE-JUNHO-DE-AUTORIZA-O-PODER-EXECUTIVO-MUNICIPAL-A-PROMOVER-E-REGULARIZAR-O-PROCESSO-DE-TRANSFERENCIA-DO-IMOVEL-NA-FORMA-QUE-MENCIONA-E-DA-OUTRA-PROVIDENCIAS.pdf","4/7/2025 15:01:40","4/7/2025 15:01:40",,"0"
"493","512",,"LEI-COMPLEMENTAR-N-02-DE-27-DE-JUNHO-DE-2025-ISENTA-DO-PAGAMENTO-DE-IPTU-OS-PENSIONISTAS-QUE-RECEBEM-ATE-O-CORRESPONDENTE-A-1-SALARIO-MINIMO.pdf","4/7/2025 15:03:39","4/7/2025 15:03:39",,"0"
"494","513",,"LEI-COMPLEMENTAR-N-03-DE-02-DE-JULHO-DE-2025-AUTORIZA-O-MUNICIPIO-DE-FRONTEIRA-A-CONCEDER-DIREITO-REAL-DE-USO-DE-IMOVEL-DE-SUA-PROPRIEDADE-LOCALIZADO-NO-DISTRITO-INDUTRIAL.pdf","4/7/2025 15:05:10","4/7/2025 15:05:10",,"0"
"495","514",,"DECRETO-N-7740-NOMEIA-OS-MEMBROS-DO-CONSELHO-MUNICIPAL-DE-DESENVOLVIMENTO-ECONOMICO-SUSTENTAVEL-CMDES-E-DA-OUTRAS-PROVIDENCIAS.pdf","4/7/2025 15:20:30","4/7/2025 15:20:30",,"0"
"496","515",,"DECRETO-N-7757-AUTORIZA-A-PERMISSAO-DE-USO-DE-BENS-MOVEIS-QUE-MENCIONA-E-DA-OUTRAS-PROVIDENCIAS.pdf","4/7/2025 15:29:28","4/7/2025 15:29:28",,"0"
"497","516",,"DECRETO-N-7756-REGULAMENTA-E-NOMEIA-A-EQUIPE-DE-REFERENCIA-DA-PROTECAO-SOCIAL-ESPECIAL-DE-MEDIA-COMPLEXIDADE-DO-MUNICIPIO-DE-FRONTEIRA-E-DA-OUTRAS-PROVIDENCIAS.pdf","4/7/2025 15:42:58","4/7/2025 15:42:58",,"0"
"498","517",,"DECRETO-N-7758-DISPOE-SOBRE-NOMEACAO-DE-MEMBROS-PARA-COMPOSICAO-DE-COMISSAO-ESPECIAL-DE-ANALISE-DE-PRESERVACAO-OU-DE-DESTRUICAO-DE-DOCUMENTOS-PUBLICOS-E-DA-OUTRAS-PROVIDENCIAS.pdf","14/7/2025 09:16:40","14/7/2025 09:16:40",,"0"
"499","518",,"DECRETO-N-7760-AUTORIZA-A-PERMISSAO-DE-USO-DE-PARTE-DO-IMOVEL-QUE-MENCIONA-E-DA-OUTRAS-PROVIDENCIAS.pdf","24/7/2025 15:12:34","24/7/2025 15:12:34",,"0"
"500","519",,"LEI-N-2148-DE-30-DE-JULHO-DE-2025-RATIFICA-AS-ALTERACOES-PROMOVIDAS-NO-CONTRATO-DE-CONSORCIO-PUBLICO-E-ESTATUTO-DO-CONSORCIO-PUBLICO-INTERMUNICIPAL-DE-SAUDE-DA-REDE-DE-URGENCIA-E-EMERGENCIA-D.pdf","1/8/2025 14:55:28","1/8/2025 14:55:28",,"0"
"501","520",,"LEI-N-2149-DE-30-DE-JULHO-DE-2025-MODIFICA-A-COMPOSICAO-DO-CONSELHO-MUNICIPAL-DE-DESENVOLVIMENTO-ECONOMICO-SUSTENTAVEL-CMDES.pdf","1/8/2025 14:56:24","1/8/2025 14:56:24",,"0"
"502","521",,"DECRETO-N-7784-ALTERA-E-NOMEIA-OS-MEMBROS-PARA-COMPOR-A-COMISSAO-PROCESSANTE-DE-JULGAMENTO-DE-PROCESSO-ADMINISTRATIVO-PARA-VERIFICACAO-DE-RESPONSABILIDADE-DAS-MULTAS-DE-TRANSITO.pdf","14/8/2025 09:23:17","14/8/2025 09:23:17",,"0"
"503","522",,"DECRETO-N-7785-ALTERA-E-CONSOLIDA-A-COMISSAO-DE-SELECAO-DA-LEI-ALDIR-BLANC.pdf","14/8/2025 09:26:08","14/8/2025 09:26:08",,"0"
"504","523",,"DECRETO-N-7788-DESIGNA-SERVIDORES-PARA-COMPOREM-A-COMISSAO-DE-PROCESSO-ADMINISTRATIVO-SANCIONADOR-DE-QUE-TRATAM-AS-LEIS-FEDERAIS-No-8666-1993-E-14133-2021-E-DA-OUTRAS-PROVIDENCIAS.pdf","14/8/2025 09:28:57","14/8/2025 09:28:57",,"0"
"505","524",,"LEI-N-2150-DE-13-DE-AGOSTO-DE-2025-AUTORIZA-A-FORMALIZACAO-DE-CONTRIBUICAO-ANUAL-DE-FILIACAO-A-UNDIME-MG-UNIAO-DOS-DIRIGENTES-MUNICIPAIS-DE-EDUCACAO-DE-MINAS-GERAIS-E-DA-OUTRAS-PROVIDENCIA.pdf","14/8/2025 09:41:19","14/8/2025 09:41:19",,"0"
"506","525",,"LEI-N-2151-DE-13-DE-AGOSTO-DE-2025-AUTORIZA-O-PODER-EXECUTIVO-MUNICIPAL-A-PROMOVER-E-REGULARIZAR-O-PROCESSO-DE-TRANSFERENCIA-DE-IMOVEIS-NA-FORMA-QUE-MENCIONA-E-DA-OUTRAS-PROVIDENCIAS.pdf","14/8/2025 09:51:25","14/8/2025 09:51:25",,"0"
"507","526",,"DECRETO-N-7789-AUTORIZA-A-PERMISSAO-DE-USO-DE-IMOVEL-QUE-MENCIONA-E-DA-OUTRAS-PROVIDENCIAS.pdf","15/8/2025 14:13:28","15/8/2025 14:13:28",,"0"
"508","527",,"DECRETO-N-7791-REGULAMENTA-O-FUNDO-MUNICIPAL-DE-DIREITOS-DO-IDOSO-PREVISTO-NA-LEI-MUNICIPAL-N-2079-DE-22-DE-FEVEREIRO-DE-2024-E-DA-OUTRAS-PROVIDENCIAS.pdf","19/8/2025 15:31:24","19/8/2025 15:31:24",,"0"
"509","528",,"DECRETO-N-7792-DISPOE-SOBRE-A-INSTITUICAO-DO-FORUM-MUNICIPAL-LIXO-E-CIDADANIA-DE-FRONTEIRA-MG-APROVA-SEU-REGIMENTO-INTERNO-E-DA-OUTRAS-PROVIDENCIAS.pdf","19/8/2025 15:33:08","19/8/2025 15:33:08",,"0"
"510","529",,"DECRETO-N-7799-DESAFETA-DO-DOMINIO-PUBLICO-OS-BENS-MOVEIS-QUE-ESPECIFICA-DECLARA-INSERVIVEIS-A-ADMINISTRACAO-PUBLICA-E-AUTORIZA-A-DOACAO-PARA-FINS-DE-INTERESSE-SOCIAL-E-DA-OUTRAS-PROVID.pdf","27/8/2025 13:30:43","27/8/2025 13:30:43",,"0"
"511","530",,"LEI-N-2152-DE-26-DE-AGOSTO-DE-2025-DISPOE-SOBRE-A-SUPLEMENTACAO-DE-VERBAS-DO-ORCAMENTO-VIGENTE.pdf","27/8/2025 13:58:41","27/8/2025 13:58:41",,"0"
"512","531",,"LEI-1852-DE-28-02-2019-FIXA-VALOR-PGTO-OBRIG-DE-PEQUENO-VALOR-RPV.pdf","5/9/2025 13:33:59","5/9/2025 13:34:00",,"0"
"513","532",,"DECRETO-N-7824-INCLUI-EVENTO-NO-CALENDARIO-DE-EVENTOS-OFICIAL-7-TORNEIO-DA-AMIZADE.pdf","8/9/2025 15:45:14","8/9/2025 15:45:14",,"0"
"514","533",,"DECRETO-N-7826-INCLUI-EVENTO-NO-CALENDARIO-OFICIAL-1-OCTOBER-FEST-FRONTEIRA.pdf","8/9/2025 16:10:32","8/9/2025 16:10:32",,"0"
"515","534",,"DECRETO-N-7827-NOEMIA-SERVIDORES-PARA-A-FUNCAO-DE-PREGOEIRO.pdf","8/9/2025 16:12:44","8/9/2025 16:12:44",,"0"
"516","535",,"DECRETO-N-7829-INCLUI-EVENTO-NO-CALENDARIO-OFICIAL-BOLAO-DE-VAQUEJADA.pdf","8/9/2025 16:14:36","8/9/2025 16:14:36",,"0"
